GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	TAXON CONCEPT ID	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	EXOTIC CODE	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS653672755	2018-09-03 20:23:12	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				6					United States	US	Maine	US-ME	Cumberland	US-ME-005		14			Brunswick Station / Hannaford's	L2073976	P	43.9116287	-69.9654436	2018-09-01	06:45:00	obsr227244	S48252800	Stationary	P21	EBIRD_ME	15			3	1	G3433898	0	1	1		Merrymeeting Audubon Field Trip.  Observations while waiting for start of field trip.	Vocal birds around Hannaford parking lot.  Usual location for this species.	
URN:CornellLabOfOrnithology:EBIRD:OBS653518981	2018-09-03 20:23:12	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				6					United States	US	Maine	US-ME	Cumberland	US-ME-005		14			Brunswick Station / Hannaford's	L2073976	P	43.9116287	-69.9654436	2018-09-01	06:45:00	obsr538446	S48242381	Stationary	P21	EBIRD_ME	15			3	1	G3433898	0	1	1		Merrymeeting Audubon Field Trip.  Observations while waiting for start of field trip.	Vocal birds around Hannaford parking lot.  Usual location for this species.	
URN:CornellLabOfOrnithology:EBIRD:OBS658309322	2018-09-24 12:55:27	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				7					United States	US	Maine	US-ME	Cumberland	US-ME-005		30			Brewery Ally Industrial Way--Portland, ME	L3796323	P	43.7031600	-70.3180700	2018-09-18	11:36:00	obsr276943	S48590066	Incidental	P20	EBIRD_ME				1	0		0	1	1				
URN:CornellLabOfOrnithology:EBIRD:OBS655868895	2018-09-10 09:21:19	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				18					United States	US	Maine	US-ME	Cumberland	US-ME-005		14			Brunswick Station / Hannaford's	L2073976	P	43.9116287	-69.9654436	2018-09-09	07:15:00	obsr143034	S48413065	Stationary	P21	EBIRD_ME	15			4	1	G3448175	0	1	1		Merrymeeting Audubon Field Trip.  Waiting in Hannaford parking lot for field trip to begin.	Amazing large group foraging in parking lot area.  Noted diagnostic nasal "car" notes from several individuals.  Counted as best we could, but possibly more than 18 in the area.  No American Crows evident.	
URN:CornellLabOfOrnithology:EBIRD:OBS729982376	2019-11-25 12:12:13	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	Cumberland	US-ME-005		30			Capisic Pond Park	L251784	H	43.6657090	-70.3073291	2019-03-27	09:20:00	obsr513087	S54276159	Traveling	P22	EBIRD	48	0.000		4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS729097122	2019-11-25 12:12:13	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	Cumberland	US-ME-005		30			Capisic Pond Park	L251784	H	43.6657090	-70.3073291	2019-03-24	09:54:00	obsr197741	S54208261	Traveling	P22	EBIRD	15	0.322		2	1		0	1	0			Calling	
URN:CornellLabOfOrnithology:EBIRD:OBS729643052	2019-03-26 14:16:34	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	Cumberland	US-ME-005		14			25 Boody St, Brunswick	L1041910	P	43.9057929	-69.9700584	2019-03-24	12:30:00	obsr140812	S54249709	Incidental	P20	EBIRD				1	0		0	1	0			very distinctive slightly high pitched nasal vocalizations, in flight over head, low. Slight looking bird	
URN:CornellLabOfOrnithology:EBIRD:OBS726278768	2019-05-09 20:22:28	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	Cumberland	US-ME-005	US-ME_3421	30			Pine Point Rd. -- Scarborough	L1432558	P	43.5631068	-70.3722925	2019-03-18	15:34:00	obsr97511	S53989347	Stationary	P21	EBIRD_ME	56			1	0		0	1	1		twitching TUSW found around 1pm by Tom Foley and Brad Woodward; I parked near the bridge on Pine Point Road SE of Audubon Nature Center and walked NW along marsh trail until the swan was visible to the SW; an incomplete list; sunny, 39˚F, WNW wind ~7 mph	*early | possibly 2; flyover identified by nasal call notes	
URN:CornellLabOfOrnithology:EBIRD:OBS738184103	2019-04-13 19:09:06	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	Cumberland	US-ME-005		14			Hannaford's, Brunswick	L966566	P	43.9116287	-69.9673963	2019-04-13	18:15:00	obsr203382	S54920270	Incidental	P20	EBIRD				1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS739231187	2021-03-24 13:07:12.862393	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	Cumberland	US-ME-005		30			Scarborough Marsh--Pelreco Building	L448190	H	43.5435712	-70.3495789	2019-04-15	16:00:00	obsr353005	S54994597	Stationary	P21	EBIRD	30			1	1		0	1	0		Observed suspected LBHE hybrid.  Rain started.  	Characteristic cal. Nasal “anh-anh”.	
URN:CornellLabOfOrnithology:EBIRD:OBS747726100	2019-04-30 11:37:53	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				3					United States	US	Maine	US-ME	Cumberland	US-ME-005		30			Brewery Ally Industrial Way--Portland, ME	L3796323	P	43.7031600	-70.3180700	2019-04-30	11:37:00	obsr276943	S55591101	Incidental	P20	EBIRD_ME				1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS739208720	2019-04-15 15:56:04	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	Cumberland	US-ME-005		30			Evergreen Cemetery	L251292	H	43.6818207	-70.3007948	2019-04-15	15:31:00	obsr333476	S54992945	Incidental	P20	EBIRD				2	0		0	1	0		Only FOYs as we wandered around		
URN:CornellLabOfOrnithology:EBIRD:OBS738486839	2019-04-14 11:02:32	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	Cumberland	US-ME-005		30			Aster Lane, Cape Elizabeth, Maine, US (43.621, -70.241)	L8464204	P	43.6210959	-70.2407472	2019-04-14	11:01:00	obsr542641	S54941247	Incidental	P20	EBIRD				1	0		0	1	0			Very distinct uh-oh call with visualization	
URN:CornellLabOfOrnithology:EBIRD:OBS737572857	2019-04-12 17:08:42	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	Cumberland	US-ME-005	US-ME_3378	14			Brunswick Town Commons	L964958	H	43.8881545	-69.9516062	2019-04-12	13:15:00	obsr284115	S54874777	Traveling	P22	EBIRD	45	0.805		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS734628672	2019-04-06 19:53:20	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				3					United States	US	Maine	US-ME	Cumberland	US-ME-005		14			Brunswick Station / Hannaford's	L2073976	P	43.9116287	-69.9654436	2019-04-06	07:12:00	obsr222363	S54642417	Incidental	P20	EBIRD_ME				7	0	G4017308	0	1	0		Merrymeeting Audubon Field Trip.  Observation from parking lot.	Vocal birds in flight over parking lot.	
URN:CornellLabOfOrnithology:EBIRD:OBS746790650	2021-03-24 13:07:12.862393	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	Cumberland	US-ME-005					Wharton Point, Brunswick	L479571	H	43.8675956	-69.9933701	2019-04-28	15:30:00	obsr284115	S55528017	Traveling	P22	EBIRD	40	0.322		2	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS733292004	2019-04-03 19:30:54	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	Cumberland	US-ME-005		30			Starbucks lot, Scarborough	L8968809	P	43.5914823	-70.3306578	2019-04-03	11:35:00	obsr766103	S54530271	Stationary	P21	EBIRD	2			1	1		0	1	0		flurry of activity around the dumpster	Good side-by-side size comparison	
URN:CornellLabOfOrnithology:EBIRD:OBS733453143	2019-04-04 09:42:55	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	Cumberland	US-ME-005		14			Brunswick - Walmart	L4748251	P	43.9079856	-69.9100050	2019-04-04	08:08:00	obsr222363	S54542776	Incidental	P20	EBIRD_ME				2	0		0	1	0		Observation while in parking lot.	Flying back and forth over parking lot while vocalizing typical nasal "cah" notes.	
URN:CornellLabOfOrnithology:EBIRD:OBS740164114	2019-04-17 15:22:40	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	Cumberland	US-ME-005		30			Shaw's Plaza	L8462915	P	43.6796467	-70.3299934	2019-04-17	14:50:00	obsr766103	S55061307	Incidental	P20	EBIRD				1	0		0	1	0			it's back. heard it sounding off as I stepped into the parking lot	
URN:CornellLabOfOrnithology:EBIRD:OBS798129465	2020-02-17 17:46:09	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				3					United States	US	Maine	US-ME	Cumberland	US-ME-005				43070F2SE	Portland East SE; 366 Seashore Ave; Peaks Island, Me	L8481478	P	43.6545473	-70.1811919	2019-04-18	06:10:00	obsr1220832	S59251099	Stationary	P21	EBIRD_ATL_ME	30			1	1		0	1	0		Flat seas with slight breeze; clear; 41 degrees; low tide @ 5:17AM at -1.1 ft		
URN:CornellLabOfOrnithology:EBIRD:OBS735028775	2021-04-01 06:48:13.817167	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	Cumberland	US-ME-005		30		43070F3CW	Riverton Trolley Park	L8563286	H	43.7028250	-70.3210340	2019-04-07	09:47:00	obsr109866	S54672013	Traveling	P22	EBIRD_ATL_ME	113	1.973		5	1	G4020281	0	1	0		Maine Audubon’s Bird Walk with Allagash Brewing. --50-56°F, partly sunny becoming overcast, no wind. 	vocal	
URN:CornellLabOfOrnithology:EBIRD:OBS741100882	2019-04-19 12:50:31	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	Cumberland	US-ME-005		30		43070F3CE	Canco Woods, Portland	L3606391	H	43.6851663	-70.2821749	2019-04-19	10:55:00	obsr441777	S55129440	Traveling	P22	EBIRD_ATL_ME	62	1.609		1	1		0	1	0			heard	
URN:CornellLabOfOrnithology:EBIRD:OBS746610179	2021-03-24 13:07:12.862393	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	Cumberland	US-ME-005		30			Canco Woods, Portland	L3606391	H	43.6851663	-70.2821749	2019-04-28	12:28:00	obsr1002856	S55516215	Traveling	P22	EBIRD	97	2.444		2	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS737504082	2021-12-27 15:20:42.158171	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				2	NB	C4	NB		United States	US	Maine	US-ME	Cumberland	US-ME-005	US-ME_3378	14		43069H8SE	Brunswick Landing	L1356939	H	43.8939155	-69.9295020	2019-04-12	09:45:00	obsr222363	S54867219	Stationary	P21	EBIRD_ATL_ME	55			1	1		1	1	0		Heard Fish Crows vocalizing and discovered courting, nest-building pair.	Upon hearing vocalizing Fish Crows, an investigation noted a courting pair (one bird was observed feeding the other) located east of Admiral Fitch Avenue, not far from the older plane displayed along the road.  One bird was observed breaking off twigs from hardwood trees and carrying the material to a partially built nest high in a large white pine.  Only twigs broken from trees were used in nest-building - no twigs from the ground were observed to be gathered.  The nesting tree is located about 100 meters west of the rear of the Cooks Corner Mall buildings.  The nest is obscured by thick foliage near the top of a large white pine.	
URN:CornellLabOfOrnithology:EBIRD:OBS737400863	2021-03-24 13:07:12.862393	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	Cumberland	US-ME-005		30			Evergreen Cemetery	L251292	H	43.6818207	-70.3007948	2019-04-12	08:13:00	obsr913450	S54859801	Traveling	P22	EBIRD	179	2.478		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS735111433	2021-04-01 06:48:13.817167	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	Cumberland	US-ME-005		30			Riverton Trolley Park	L8563286	H	43.7028250	-70.3210340	2019-04-07	09:47:00	obsr532086	S54677610	Traveling	P22	EBIRD	113	1.973		5	1	G4020281	0	1	0		Maine Audubon’s Bird Walk with Allagash Brewing. --50-56°F, partly sunny becoming overcast, no wind. 		
URN:CornellLabOfOrnithology:EBIRD:OBS733056563	2019-08-29 15:22:16	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	Cumberland	US-ME-005		30			South Portland, ME - 100 Foden Rd.	L8965841	P	43.6365630	-70.3273720	2019-04-03	10:04:00	obsr182390	S54512502	Incidental	P20	EBIRD				1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS737068950	2019-04-11 14:39:17	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	Cumberland	US-ME-005		14			Bowdoin College	L769403	H	43.9075924	-69.9630564	2019-04-11	14:32:00	obsr418270	S54834335	Traveling	P22	EBIRD	6	0.380		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS736227118	2019-04-09 16:53:21	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				3					United States	US	Maine	US-ME	Cumberland	US-ME-005		14			Brunswick Station / Hannaford's	L2073976	P	43.9116287	-69.9654436	2019-04-06	07:12:00	obsr227244	S54760360	Incidental	P20	EBIRD_ME				7	0	G4017308	0	1	0		Merrymeeting Audubon Field Trip.  Observation from parking lot.	Vocal birds in flight over parking lot.	
URN:CornellLabOfOrnithology:EBIRD:OBS734518610	2019-04-06 15:04:50	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	Cumberland	US-ME-005		14			Bowdoin College	L769403	H	43.9075924	-69.9630564	2019-04-06	15:00:00	obsr284115	S54634605	Incidental	P20	EBIRD				1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS734686618	2019-04-06 19:53:20	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				3					United States	US	Maine	US-ME	Cumberland	US-ME-005		14			Brunswick Station / Hannaford's	L2073976	P	43.9116287	-69.9654436	2019-04-06	07:12:00	obsr283894	S54646652	Incidental	P20	EBIRD_ME				7	0	G4017308	0	1	0			Vocal birds in flight over parking lot.	
URN:CornellLabOfOrnithology:EBIRD:OBS736840924	2021-04-01 06:48:13.817167	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	Cumberland	US-ME-005		30		43070F3CW	Riverton Trolley Park	L8563286	H	43.7028250	-70.3210340	2019-04-07	09:47:00	obsr902336	S54817489	Traveling	P22	EBIRD_ATL_ME	113	1.973		5	1	G4020281	0	1	0			vocal	
URN:CornellLabOfOrnithology:EBIRD:OBS733171683	2019-04-03 14:39:10	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	Cumberland	US-ME-005		14			Maine St x Pleasant St, Brunswick	L8967119	P	43.9145620	-69.9647430	2019-04-03	14:24:00	obsr913450	S54520972	Incidental	P20	EBIRD				1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS746027264	2019-04-27 16:41:59	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	Cumberland	US-ME-005	US-ME_3421	30			Scarborough Marsh--Eastern Rd.	L448189	H	43.5649691	-70.3639502	2019-04-27	11:50:00	obsr532259	S55478705	Traveling	P22	EBIRD	85	3.219		4	1		0	1	0		w/ Marcy and Em's Parents. VERY WINDY, gray sporadic misting. Presence/Absence Survey # not accurate		
URN:CornellLabOfOrnithology:EBIRD:OBS766026693	2021-03-24 13:07:12.862393	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				2					United States	US	Maine	US-ME	Cumberland	US-ME-005		14			Bowdoin Commons	L5085432	P	43.9036420	-69.9599340	2019-05-25	13:43:00	obsr637573	S56731362	Traveling	P22	EBIRD	83	2.736		2	1	G4219144	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS756852409	2019-05-11 19:00:59	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				2					United States	US	Maine	US-ME	Cumberland	US-ME-005		14			Brunswick Station / Hannaford's	L2073976	P	43.9116287	-69.9654436	2019-05-11	06:35:00	obsr227244	S56148256	Stationary	P21	EBIRD_ME	10			4	1	G4158817	0	1	0		Merrymeeting Audubon Field Trip.  Observations while waiting for field trip to depart.		
URN:CornellLabOfOrnithology:EBIRD:OBS1083336382	2021-02-26 21:45:40.763771	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	Cumberland	US-ME-005					11 Salt Marsh Rd, Harpswell US-ME (43.8144,-69.9589)	L9442915	P	43.8144120	-69.9589140	2019-05-05		obsr558003	S82402308	Historical	P62	EBIRD					0	G6339853	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS760479969	2019-05-16 19:48:00	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				2					United States	US	Maine	US-ME	Cumberland	US-ME-005		14			Brunswick Station / Hannaford's	L2073976	P	43.9116287	-69.9654436	2019-05-11	06:35:00	obsr271854	S56377719	Stationary	P21	EBIRD_ME	10			4	1	G4158817	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS759413317	2019-05-15 10:57:59	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	Cumberland	US-ME-005		30			40 Providence Ave, Falmouth US-ME (43.7118,-70.2389)	L9199914	P	43.7118160	-70.2389390	2019-05-15	10:57:00	obsr276943	S56305367	Incidental	P20	EBIRD_ME				1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS754918282	2021-03-26 00:48:09.866374	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1	F 	C1	F 		United States	US	Maine	US-ME	Cumberland	US-ME-005		30			Capisic Pond Park	L251784	H	43.6657090	-70.3073291	2019-05-09	05:53:00	obsr103682	S56034129	Traveling	P22	EBIRD	88	0.805		1	1		0	1	0			Giving uh-uh call	
URN:CornellLabOfOrnithology:EBIRD:OBS753973263	2019-05-07 18:09:03	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	Cumberland	US-ME-005		30			Gilsland Farm Audubon Center	L251783	H	43.7066997	-70.2417581	2019-05-07	12:40:00	obsr465819	S55976658	Traveling	P22	EBIRD	30	1.609		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS764660628	2019-05-23 06:42:04	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	Cumberland	US-ME-005		30		43070F3SE	Hinckley Park, South Portland	L710754	H	43.6280693	-70.2559726	2019-05-23	05:52:00	obsr29626	S56644560	Traveling	P22	EBIRD_ATL_ME	49	0.933		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS766997050	2021-03-26 00:48:09.866374	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	Cumberland	US-ME-005		30			Crescent Beach SP	L1550876	H	43.5638781	-70.2285522	2019-05-27	09:04:00	obsr400853	S56793325	Traveling	P22	EBIRD	86	4.357		2	1	G4225522	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS757018628	2022-04-04 15:47:08.135951	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				2					United States	US	Maine	US-ME	Cumberland	US-ME-005		14		43069H8SW	Brunswick: Big Day Bike Loop	L7385436	P	43.8806344	-69.9593067	2019-05-11	02:30:00	obsr284115	S56157314	Traveling	P22	EBIRD_ATL_ME	1020	56.327		1	0		0	1	0		*Note: I know this checklist will probably get flagged and hidden from public output– I will try and parse out these sightings by location when I get the chance. For now, this overarching checklist will suffice.----My second try at a biking-only Brunswick big day! My route was somewhat similar to last years, but with a few notable changes. I started at the Bowdoin Sand Plain, worked my way west down Pleasant Hill Road, cut down to the coast via Highland Road, then birded up towards Wharton Point, on to Simpson's Point, up through Pennelville and around Brunswick Landing, eventually crossing north of 295 to William Fitzgerald Conservation Land and Bay Bridge Landing to end my day. ----I blew past my goal of 100 species, which I came just narrowly shy of last year. A wonderfully active and birdy morning slowed down predictably midday, but was worsened by the northwesterly winds that kicked up. Regardless, there were birds all around town– was an especially good day for raptors and shorebirds (given the date) with warblers still a bit lackluster. As has been remarked, the predominant warbler assemblages today still felt distinctly late-April-esque: lots of YRWA, BTNW, OVEN, NOPA etc. with a few one-off goodies smattered across the board. Counts are aggregated estimates, and location notes are provided when possible.	Sand Plain, AM	
URN:CornellLabOfOrnithology:EBIRD:OBS760094923	2021-03-26 00:48:09.866374	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	Cumberland	US-ME-005		30			Hinckley Park, South Portland	L710754	H	43.6280693	-70.2559726	2019-05-16	08:18:00	obsr276943	S56348032	Traveling	P22	EBIRD_ME	165	2.414		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS756852205	2021-04-01 06:48:13.817167	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				2					United States	US	Maine	US-ME	Cumberland	US-ME-005		14			Brunswick Station / Hannaford's	L2073976	P	43.9116287	-69.9654436	2019-05-04	06:50:00	obsr227244	S56148246	Stationary	P21	EBIRD_ME	10			1	1	G4159901	0	1	0		Merrymeeting Audubon Field Trip.  Bird observations while waiting for field trip departure.		
URN:CornellLabOfOrnithology:EBIRD:OBS750548977	2021-03-26 00:48:09.866374	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				1					United States	US	Maine	US-ME	Cumberland	US-ME-005		30		43070G4NW	Windham Shopping District	L5216354	H	43.8389550	-70.4423180	2019-05-04	13:04:00	obsr532086	S55775469	Traveling	P22	EBIRD_ATL_ME	4	0.548		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS763979031	2019-05-21 19:43:40	21068	species	avibase-43E56D2C	Fish Crow	Corvus ossifragus				6					United States	US	Maine	US-ME	Cumberland	US-ME-005		14			Brunswick - 21 Bodwell Street	L1095824	P	43.9072075	-69.9789767	2019-05-21	19:34:00	obsr222363	S56600541	Incidental	P20	EBIRD_ME				1	0		0	1	0			Vocal flyover flock, apparently headed for a roost site.	
